"barcode_id","sibship_id"
"HR25_04_06",1824
"HR25_07_01",1825
"HR25_08_01",1826
"HR25_12_01",1827
"HR25_12_02",1828
"HR25_14_03",1829
"HR25_14_04",1830
"HR25_14_05",1831
"HR25_14_06",1832
"HR25_22_01",1833
"HR25_22_02",1834
"HR25_22_03",1835
"HR25_22_04",1836
"HR25_22_05",1837
"HR25_23_01",1838
"HR25_23_03",1839
"HR25_23_04",1840
"HR25_23_05",1841
"HR25_23_07",1842
"HR25_23_10",1843
"HR25_23_12",1844
"HR25_23_13",1845
"HR25_23_14",1846
"HR25_24_03",1847
"HR25_24_04",1848
"HR25_25_01",1849
"HR25_26_01",1850
"HR25_28_01",1851
"HR25_28_02",1852
"HR25_28_03",1853
"HR25_29_01",1854
"HR25_31_02",1855
"HR25_31_03",1856
"HR25_33_03",1857
"HR25_33_04",1858
"HR25_36_01",1859
"HR26_01_01",1860
"HR26_04_10",1861
"HR26_04_11",1862
"HR26_04_15",1863
"HR26_05A_02",1864
"HR26_07_01",1865
"HR26_07_02",1866
"HR26_07_03",1867
"HR26_09_01",1868
"HR26_09_02",1869
"HR26_11_01",1870
"HR26_11_02",1871
"HR26_11_03",1872
"HR26_12_01",1873
"HR26_12_04",1874
"HR26_12_06",1875
"HR26_12_07",1876
"HR26_12_08",1877
"HR26_12_09",1878
"HR26_12C_01",1879
"HR26_13_02",1880
"HR26_14_02",1881
"HR26_14_03",1882
"HR26_14_05",1883
"HR26_18_02",1884
"HR26_18_04",1885
"HR26_18_11",1886
"HR26_18_12",1887
"HR26_18_16",1888
"HR26_18_18",1889
"HR26_19A_01",1890
"HR26_19A_03",1891
"HR26_19A_04",1892
"HR26_21_01",1893
"HR26_23_01",1894
"HR26_23_02",1895
"HR26_23_03",1896
"HR26_23_04",1897
"HR26_23_06",1898
"HR26_23_07",1899
"HR26_23_10",1900
"HR26_23_11",1901
"HR26_26_01",1902
"HR26_26_02",1903
"HR26_27_01",1904
"HR26_28_01",1905
"HR26_36_01",1906
"HR26_36_07",1907
"HR26_36_09",1908
"HR26_36_11",1909
"HR27_04_02",1910
"HR27_04_04",1911
"HR27_06_01",1912
"HR27_07_01",1913
"HR27_07_02",1914
"HR27_09_01",1915
"HR27_09_02",1916
"HR27_11_01",1917
"HR27_11_02",1918
"HR27_12_02",1919
"HR27_12_04",1920
"HR27_12C_01",1921
"HR27_13_01",1922
"HR27_14_01",1923
"HR27_14_04",1924
"HR27_14_07",1925
"HR27_14_08",1926
"HR27_18_01",1927
"HR27_18_03",1928
"HR27_18_07",1929
"HR27_18_08",1930
"HR27_18_09",1931
"HR27_18_10",1932
"HR27_18_13A",1933
"HR27_18_16",1934
"HR27_19A_06",1935
"HR27_19A_10",1936
"HR27_20A_02",1937
"HR27_20A_04",1938
"HR27_20A_05",1939
"HR27_21_01",1940
"HR27_21_02",1941
"HR27_21_04",1942
"HR27_21_05",1943
"HR27_22_01",1944
"HR27_22_04",1945
"HR27_23_03",1946
"HR27_23_04",1947
"HR27_23_05",1948
"HR27_23_07",1949
"HR27_23_09",1950
"HR27_23_10",1951
"HR27_23_11",1952
"HR27_23_14",1953
"HR27_23_16",1954
"HR27_24_03",1955
"HR27_24_04",1956
"HR27_25_01",1957
"HR27_25_02",1958
"HR27_25_03",1959
"HR27_26_02",1960
"HR27_26_03",1961
"HR27_28_01",1962
"HR27_28_02",1963
"HR27_28_04",1964
"HR27_28_06",1965
"HR27_28_07",1966
"HR27_31_01",1967
"HR27_33_02",1968
"HR27_36_01",1969
"HR27_36_04",1970
"HR27_36_05",1971
"HR27_36_07",1972
"HR27_36_09",1973
"HR27_36_15",1974
"HR27_36_16",1975
"HR27_36_17",1976
"NR16_22_01",1977
"NR17_01_02",1978
"NR17_01_03",1979
"NR17_23_01",1980
"NR17_43_03",1981
"NR18_14B_02",1982
"NR18_14B_03",1983
"NR18_16_02",1984
"NR18_29_01",1985
"NR18_30A_01",1986
"NR18_31_01",1987
"NR19_01_03",1988
"NR19_05A_01",1989
"NR19_08_07",1990
"NR19_08_10",1991
"NR19_08_11",1992
"NR19_08_12",1993
"NR19_08_14",1994
"NR19_16_05",1995
"NR19_16_06",1996
"NR19_20_01",1997
"NR19_20_02",1998
"NR19_20_03",1999
"NR19_22_01",2000
"NR19_22_02",2001
"NR19_24_01",2002
"NR19_28_03",2003
"NR19_28_04",2004
"NR19_29_01",2005
"NR19_44_02",2006
"NR19_44_03",2007
"NR19_44_04",2008
"NR19_44_06",2009
"NR20_01_16",2010
"NR20_01_23",2011
"NR20_01_24",2012
"NR20_01_25",2013
"NR20_01_26",2014
"NR20_07A_03",2015
"NR20_07A_04",2016
"NR20_08_01",2017
"NR20_14B_02",2018
"NR20_14B_03",2019
"NR20_14B_04",2020
"NR20_14B_05",2021
"NR20_16_01",2022
"NR20_17B_01",2023
"NR20_19_01",2024
"NR20_27_13",2025
"NR20_28_03",2026
"NR20_29_10",2027
"NR20_44_04",2028
"NR20_44_21",2029
"NR20_44_22",2030
"NR20_44_23",2031
"NR21_01_07",2032
"NR21_02_05",2033
"NR21_24_03",2034
"NR21_24_05",2035
"NR21_25_02",2036
"NR21_27_07",2037
"NR21_27_09",2038
"NR21_29_03",2039
"NR21_44_04",2040
"NR22_01_04",2041
"NR22_01_05",2042
"NR22_01_06",2043
"NR22_01_07",2044
"NR22_02_01",2045
"NR22_03A_02",2046
"NR22_14B_02",2047
"NR22_17B_01",2048
"NR22_24_02",2049
"NR22_25_02",2050
"NR22_25_03",2051
"NR22_25_04",2052
"NR22_27_04",2053
"NR22_27_05",2054
"NR22_27_06",2055
"NR23_03_01",2056
"NR23_07A_01",2057
"NR23_07A_02",2058
"NR23_07A_03",2059
"NR23_08_01",2060
"NR23_08_03",2061
"NR23_15B_01",2062
"NR23_15B_02",2063
"NR23_16_01",2064
"NR23_18_02",2065
"NR23_18_03",2066
"NR23_18_04",2067
"NR23_18_05",2068
"NR23_18_06",2069
"NR23_20_01",2070
"NR23_23_01",2071
"NR23_24_02",2072
"NR23_24_03",2073
"NR23_24_04",2074
"NR23_24_05",2075
"NR23_24_06",2076
"NR23_24_07",2077
"NR23_24_09",2078
"NR23_24_10",2079
"NR23_24_11",2080
"NR23_27_01",2081
"NR23_27_04",2082
"NR23_28_01",2083
"NR23_28_02",2084
"NR23_28_03",2085
"NR23_29_02",2086
"NR23_29_03",2087
"NR23_29_04",2088
"NR23_31_01",2089
"NR23_44_02",2090
"NR24_02_01",2091
"NR24_03A_01",2092
"NR24_08_01",2093
"NR24_08_03",2094
"NR24_14A_01",2095
"NR24_14A_02",2096
"NR24_15B_02",2097
"NR24_16_02",2098
"NR24_18_02",2099
"NR24_20_03",2100
"NR24_20_06",2101
"NR24_20_07",2102
"NR24_20_09",2103
"NR24_20_11",2104
"NR24_20_12",2105
"NR24_20_15",2106
"NR24_22_02",2107
"NR24_23_03",2108
"NR24_23_04",2109
"NR24_23_05",2110
"NR24_23_06",2111
"NR24_23_07",2112
"NR24_23_08",2113
"NR24_23_09",2114
"NR24_23_10",2115
"NR24_23_11",2116
"NR24_24_02",2117
"NR24_24_03",2118
"NR24_24_04",2119
"NR24_24_05",2120
"NR24_24_06",2121
"NR24_24_07",2122
"NR24_24_08",2123
"NR24_27_01",2124
"NR24_27_02",2125
"NR24_28_01",2126
"NR24_28_02",2127
"NR24_29_01",2128
"NR24_32_02",2129
"NR24_44_02",2130
"NR24_44_03",2131
"NR25_03_01",2132
"NR25_06A_01",2133
"NR25_06A_02",2134
"NR25_06A_04",2135
"NR25_08_05",2136
"NR25_09_01",2137
"NR25_10_01",2138
"NR25_10_02",2139
"NR25_10_03",2140
"NR25_14A_01",2141
"NR25_14A_03",2142
"NR25_14A_04",2143
"NR25_14A_05",2144
"NR25_14A_06",2145
"NR25_14A_08",2146
"NR25_15B_01",2147
"NR25_15B_02",2148
"NR25_15B_03",2149
"NR25_16_05",2150
"NR25_16_06",2151
"NR25_20_01",2152
"NR25_20_02",2153
"NR25_20_04",2154
"NR25_20_11",2155
"NR25_20_12",2156
"NR25_20_13",2157
"NR25_20_14",2158
"NR25_20_15",2159
"NR25_20_20",2160
"NR25_20_21",2161
"NR25_20_23",2162
"NR25_22_01",2163
"NR25_22_02",2164
"NR25_23_01",2165
"NR25_23_02",2166
"NR25_23_03",2167
"NR25_23_04",2168
"NR25_23_06",2169
"NR25_23_07",2170
"NR25_23_08",2171
"NR25_23_09",2172
"NR25_23_10",2173
"NR25_24_01",2174
"NR25_24_02",2175
"NR25_24_04",2176
"NR25_24_06",2177
"NR25_24_08",2178
"NR25_24_09",2179
"NR25_25_02",2180
"NR25_25_03",2181
"NR25_27_04",2182
"NR25_28_01",2183
"NR25_28_02",2184
"NR25_28_03",2185
"NR25_30A_01",2186
"NR25_30A_02",2187
"NR25_30A_03",2188
"NR25_30A_04",2189
"NR25_30A_05",2190
"NR25_30A_06",2191
"NR25_30A_07",2192
"NR25_31_01",2193
"NR25_32_01",2194
"NR25_32_02",2195
"NR25_32_04",2196
"NR25_32_05",2197
"NR25_32_06",2198
"NR25_32_07",2199
"NR25_32_08",2200
"NR25_32_09",2201
"NR25_44_02",2202
"NR25_44_03",2203
"NR26_01_01",2204
"NR26_04A_01",2205
"NR26_04A_02",2206
"NR26_06A_01",2207
"NR26_06A_02",2208
"NR26_06A_04",2209
"NR26_06A_05",2210
"NR26_07A_01",2211
"NR26_08_01",2212
"NR26_08_02",2213
"NR26_10_01",2214
"NR26_12_01",2215
"NR26_12_02",2216
"NR26_12_03",2217
"NR26_14A_01",2218
"NR26_14A_02",2219
"NR26_14A_03",2220
"NR26_14A_04",2221
"NR26_14A_06",2222
"NR26_14A_07",2223
"NR26_14A_08",2224
"NR26_14A_09",2225
"NR26_16_02",2226
"NR26_16_03",2227
"NR26_17B_01",2228
"NR26_20_02",2229
"NR26_23_01",2230
"NR26_23_02",2231
"NR26_23_03",2232
"NR26_23_04",2233
"NR26_24_01",2234
"NR26_24_02",2235
"NR26_24_03",2236
"NR26_24_04",2237
"NR26_24_05",2238
"NR26_24_06",2239
"NR26_24_09",2240
"NR26_24_10",2241
"NR26_25_01",2242
"NR26_25_02",2243
"NR26_25_03",2244
"NR26_27_01",2245
"NR26_27_03",2246
"NR26_27_04",2247
"NR26_28_01",2248
"NR26_29_01",2249
"NR26_29_02",2250
"NR26_29_03",2251
"NR26_29_04",2252
"NR26_29_05",2253
"NR26_29_06",2254
"NR26_30A_02",2255
"NR26_30A_03",2256
"NR26_32_01",2257
"NR26_32_02",2258
"NR26_32_03",2259
"NR26_32_04",2260
"NR26_32_06",2261
"NR26_44_05",2262
"NR26_44_07",2263
"NR27_06A_01",2264
"NR27_06A_02",2265
"NR27_06A_04",2266
"NR27_06A_06",2267
"NR27_06A_07",2268
"NR27_07A_01",2269
"NR27_08_01",2270
"NR27_09_01",2271
"NR27_10_02",2272
"NR27_10_03",2273
"NR27_10_04",2274
"NR27_10_05",2275
"NR27_12_01",2276
"NR27_12_02",2277
"NR27_14A_02",2278
"NR27_14A_05",2279
"NR27_14A_06",2280
"NR27_14A_07",2281
"NR27_16_03",2282
"NR27_18_03",2283
"NR27_20_01",2284
"NR27_20_02",2285
"NR27_20_03",2286
"NR27_20_04",2287
"NR27_22_01",2288
"NR27_22_02",2289
"NR27_22_03",2290
"NR27_24_01",2291
"NR27_24_02",2292
"NR27_24_04",2293
"NR27_24_06",2294
"NR27_24_07",2295
"NR27_24_08",2296
"NR27_27_01",2297
"NR27_27_02",2298
"NR27_27_03",2299
"NR27_27_05",2300
"NR27_27_07",2301
"NR27_27_08",2302
"NR27_27_09",2303
"NR27_27_10",2304
"NR27_27_12",2305
"NR27_27_14",2306
"NR27_27_15",2307
"NR27_27_17",2308
"NR27_29_01",2309
"NR27_29_02",2310
"NR27_29_03",2311
"NR27_29_05",2312
"NR27_29_06",2313
"NR27_29_08",2314
"NR27_29_09",2315
"NR27_29_10",2316
"NR27_29_11",2317
"NR27_29_13",2318
"NR27_29_14",2319
"NR27_30A_01",2320
"NR27_30A_02",2321
"NR27_30A_06",2322
"NR27_30A_07",2323
"NR27_30A_08",2324
"NR27_44_01",2325
"NR27_44_02",2326
"NR27_44_03",2327
"PM18_53_01",2328
"PM18_70_03",2329
"PM19_40_01",2330
"PM19_43_01",2331
"PM19_47_02",2332
"PM20_47_02",2333
"PM20_65_15",2334
"PM20_67_01",2335
"PM20_67_02",2336
"PM21_42_01",2337
"PM21_43_01",2338
"PM21_49_01",2339
"PM21_70_01",2340
"PM22_41_01",2341
"PM22_52A_01",2342
"PM22_53A_03",2343
"PM22_61_01",2344
"PM22_62_02",2345
"PM22_62_04",2346
"PM22_67_03",2347
"PM23_47_01",2348
"PM23_53A_01",2349
"PM23_56_01",2350
"PM23_61_01",2351
"PM23_62_02",2352
"PM23_62_06",2353
"PM23_65_01",2354
"PM23_65_03",2355
"PM24_44_01",2356
"PM24_44_02",2357
"PM24_48_01",2358
"PM24_53_02",2359
"PM24_55_01",2360
"PM24_62_03",2361
"PM24_62_04",2362
"PM24_62_06",2363
"PM24_62_07",2364
"PM24_62_08",2365
"PM24_65_02",2366
"PM24_65_04",2367
"PM24_67_02",2368
"PM24_67_03",2369
"PM24_72A_01",2370
"PM24_72A_02",2371
"PM25_43_01",2372
"PM25_53A_01",2373
"PM25_58_01",2374
"PM25_61_01",2375
"PM25_62_01",2376
"PM25_62_03",2377
"PM25_62_06",2378
"PM25_62_07",2379
"PM25_62_08",2380
"PM25_62_09",2381
"PM25_62_11",2382
"PM25_62_12",2383
"PM25_66_01",2384
"PM25_66_03",2385
"PM25_71_01",2386
"PM25_71_02",2387
"PM26_40_01",2388
"PM26_40_02",2389
"PM26_40_03",2390
"PM26_40_04",2391
"PM26_45_01",2392
"PM26_54A_01",2393
"PM26_57_01",2394
"PM26_62_02",2395
"PM26_62_03",2396
"PM26_62_04",2397
"PM26_65_01",2398
"PM26_71_03",2399
"PM26_71_04",2400
"PM26_72A_01",2401
"PM26_72A_02",2402
"PM26_72A_03",2403
"PM27_40_01",2404
"PM27_43_01",2405
"PM27_43_03",2406
"PM27_45_01",2407
"PM27_46_01",2408
"PM27_46_02",2409
"PM27_49_01",2410
"PM27_49_02",2411
"PM27_54A_01",2412
"PM27_54A_02",2413
"PM27_56_01",2414
"PM27_56_02",2415
"PM27_56_03",2416
"PM27_56_04",2417
"PM27_58_01",2418
"PM27_58_02",2419
"PM27_58_03",2420
"PM27_62_01",2421
"PM27_62_02",2422
"PM27_64_01",2423
"PM27_65_01",2424
"PM27_66_01",2425
"PM27_70_03",2426
"PM27_71_01",2427
"PM27_71_02",2428
"PM27_71_03",2429
"PM27_71_04",2430
"PM27_72A_01",2431
"SD11_40_01",2432
"SD13_40_04",2433
"SD14_15_01",2434
"SD17_08_02",2435
"SD17_08_03",2436
"SD17_12A_01",2437
"SD17_24_01",2438
"SD17_39_03",2439
"SD18_08_01",2440
"SD18_08_02",2441
"SD18_39_12",2442
"SD18_39_13",2443
"SD18_39_16",2444
"SD19_16_01",2445
"SD19_28_01",2446
"SD19_35_01",2447
"SD20_03_02",2448
"SD20_24_01",2449
"SD20_24_02",2450
"SD20_35_02",2451
"SD20_35_03",2452
"SD20_35_04",2453
"SD20_40_03",2454
"SD21_03_01",2455
"SD21_28_02",2456
"SD21_35_01",2457
"SD21_36_02",2458
"SD21_39_01",2459
"SD22_03_03",2460
"SD22_24_01",2461
"SD22_24_03",2462
"SD22_24_05",2463
"SD22_28_02",2464
"SD22_28_03",2465
"SD22_28_04",2466
"SD22_35_02",2467
"SD22_35_03",2468
"SD22_37_01",2469
"SD23_16_01",2470
"SD23_19_01",2471
"SD23_19_02",2472
"SD23_28_01",2473
"SD23_28_02",2474
"SD23_28_03",2475
"SD23_33A_01",2476
"SD23_33A_02",2477
"SD23_33A_03",2478
"SD23_33A_04",2479
"SD23_40_01",2480
"SD23_40_02",2481
"SD24_16_01",2482
"SD24_16_03",2483
"SD24_16_04",2484
"SD24_16_05",2485
"SD24_16_06",2486
"SD24_24_01",2487
"SD24_26_02",2488
"SD24_26_03",2489
"SD24_31A_01",2490
"SD24_31A_02",2491
"SD24_33A_01",2492
"SD24_33A_02",2493
"SD25_08_02",2494
"SD25_13_01",2495
"SD25_16_03",2496
"SD25_16_04",2497
"SD25_16_06",2498
"SD25_16_07",2499
"SD25_19_02",2500
"SD25_22_02",2501
"SD25_22_04",2502
"SD25_28_01",2503
"SD25_31A_01",2504
"SD25_31A_02",2505
"SD25_31A_03",2506
"SD25_33A_03",2507
"SD25_33A_04",2508
"SD25_33A_06",2509
"SD25_35_01",2510
"SD25_37_01",2511
"SD25_37_03",2512
"SD25_37_04",2513
"SD25_37_05",2514
"SD25_37_07",2515
"SD25_37_08",2516
"SD25_39_01",2517
"SD25_40_02",2518
"SD25_41A_01",2519
"SD25_41A_02",2520
"SD26_03_02",2521
"SD26_12A_01",2522
"SD26_15_01",2523
"SD26_16_01",2524
"SD26_16_02",2525
"SD26_16_03",2526
"SD26_22_01",2527
"SD26_22_02",2528
"SD26_22_04",2529
"SD26_22_05",2530
"SD26_22_06",2531
"SD26_22_07",2532
"SD26_24_01",2533
"SD26_26_02",2534
"SD26_26_03",2535
"SD26_26_04",2536
"SD26_28_01",2537
"SD26_30_01",2538
"SD26_31A_01",2539
"SD26_31A_04",2540
"SD26_31A_06",2541
"SD26_31A_08",2542
"SD26_31A_10",2543
"SD26_31A_13",2544
"SD26_31A_14",2545
"SD26_31A_16",2546
"SD26_31A_17",2547
"SD26_31A_18",2548
"SD26_31A_19",2549
"SD26_31A_22",2550
"SD26_31A_23",2551
"SD26_31A_24",2552
"SD26_33A_03",2553
"SD26_33A_04",2554
"SD26_33A_06",2555
"SD26_33A_08",2556
"SD26_33A_09",2557
"SD26_33A_10",2558
"SD26_33A_11",2559
"SD26_33A_12",2560
"SD26_33A_13",2561
"SD26_33A_15",2562
"SD26_33A_16",2563
"SD26_33A_17",2564
"SD26_33A_18",2565
"SD26_33A_19",2566
"SD26_33A_21",2567
"SD26_33A_23",2568
"SD26_33A_24",2569
"SD26_37_01",2570
"SD26_37_03",2571
"SD26_37_05",2572
"SD26_37_06",2573
"SD26_37_07",2574
"SD26_37_08",2575
"SD26_37_10",2576
"SD26_37_13",2577
"SD26_37_14",2578
"SD26_39_01",2579
"SD26_39_02",2580
"SD26_39_03",2581
"SD26_39_04",2582
"SD26_39_05",2583
"SD26_39_06",2584
"SD26_40_04",2585
"SD26_40_08",2586
"SD26_41A_01",2587
"SD26_41A_02",2588
"SD26_41A_03",2589
"SD26_41A_04",2590
"SD26_41A_05",2591
"SD26_41A_06",2592
"SD26_41A_07",2593
"SD26_41B_01",2594
"SD27_12A_02",2595
"SD27_16_02",2596
"SD27_16_03",2597
"SD27_16_04",2598
"SD27_26_01",2599
"SD27_26_02",2600
"SD27_31A_01",2601
"SD27_31A_04",2602
"SD27_33A_01",2603
"SD27_33A_02",2604
"SD27_37_01",2605
"SD27_37_02",2606
"SD27_37_03",2607
"SD27_37_04",2608
"SD27_37_06",2609
"SD27_37_08",2610
"SD27_37_09",2611
"SD27_37_11",2612
"SD27_39_01",2613
"SD27_39_04",2614
"SD27_40_05",2615
"SD27_40_06",2616
"SD27_40_08",2617
"SD27_41A_03",2618
"SD27_41A_04",2619
"SD27_41A_05",2620
"SD27_41A_06",2621
"SD27_41A_07",2622
"W18_11_02",2623
"W18_13_02",2624
"W18_30_02",2625
"W18_32_01",2626
"W18_34_01",2627
"W18_40_02",2628
"W19_09_01",2629
"W19_10_05",2630
"W19_11_03",2631
"W19_34_01",2632
"W19_36_02",2633
"W19_40_02",2634
"W19_40_04",2635
"W20_05_01",2636
"W20_09_08",2637
"W20_09_09",2638
"W20_11_01",2639
"W20_12_01",2640
"W20_29_06",2641
"W20_32_01",2642
"W21_01_01",2643
"W21_01_02",2644
"W21_02_02",2645
"W21_02_03",2646
"W21_05_10",2647
"W21_10_01",2648
"W21_16_01",2649
"W21_18_16",2650
"W21_40_02",2651
"W21_40_03",2652
"W21_40_04",2653
"W22_01_03",2654
"W22_16_03",2655
"W22_16_05",2656
"W22_18_09",2657
"W22_18_12",2658
"W22_23A_01",2659
"W22_40_01",2660
"W23_01_02",2661
"W23_01_03",2662
"W23_12_02",2663
"W23_13_01",2664
"W23_16_01",2665
"W23_20_02",2666
"W23_21_02",2667
"W23_25_01",2668
"W23_29_02",2669
"W23_32_01",2670
"W23_40_02",2671
"W24_12_01",2672
"W24_14_01",2673
"W24_16_02",2674
"W24_16_03",2675
"W24_16_04",2676
"W24_17_01",2677
"W24_17_02",2678
"W24_18_01",2679
"W24_20_02",2680
"W24_21_01",2681
"W24_24_01",2682
"W24_30_01",2683
"W24_30_03",2684
"W24_31_01",2685
"W24_33_01",2686
"W24_40_01",2687
"W24_40_03",2688
"W25_08_01",2689
"W25_08_02",2690
"W25_10_01",2691
"W25_13_01",2692
"W25_14_01",2693
"W25_16_01",2694
"W25_16_02",2695
"W25_17_01",2696
"W25_18_03",2697
"W25_18_06",2698
"W25_19_01",2699
"W25_19_03",2700
"W25_19_04",2701
"W25_19_05",2702
"W25_19_06",2703
"W25_20_01",2704
"W25_20_02",2705
"W25_21_02",2706
"W25_23A_02",2707
"W25_26_01",2708
"W25_30_01",2709
"W25_30_03",2710
"W25_31_01",2711
"W25_31_03",2712
"W25_33_01",2713
"W25_36_02",2714
"W25_40_01",2715
"W26_05_02A",2716
"W26_08_01",2717
"W26_14_01",2718
"W26_14_03",2719
"W26_16_01",2720
"W26_16_03",2721
"W26_17_02",2722
"W26_18_01",2723
"W26_18_02",2724
"W26_18_03",2725
"W26_18_04",2726
"W26_18_07",2727
"W26_19_01",2728
"W26_19_03",2729
"W26_19_04",2730
"W26_19_06",2731
"W26_19_07",2732
"W26_19_08",2733
"W26_19_11",2734
"W26_19_12",2735
"W26_21_02",2736
"W26_24_01",2737
"W26_30_01",2738
"W26_31_01",2739
"W26_35_01",2740
"W27_01_06",2741
"W27_01_07",2742
"W27_02_02",2743
"W27_05_02",2744
"W27_09_01",2745
"W27_09_02",2746
"W27_09_04",2747
"W27_10_01",2748
"W27_16_01",2749
"W27_16_02",2750
"W27_17_02",2751
"W27_19_01",2752
"W27_19_02",2753
"W27_19_04",2754
"W27_19_05",2755
"W27_19_06",2756
"W27_19_07",2757
"W27_19_08",2758
"W27_19_09",2759
"W27_19_10",2760
"W27_19_11",2761
"W27_19_12",2762
"W27_19_14",2763
"W27_19_16",2764
"W27_21_01",2765
"W27_21_02",2766
"W27_23A_01",2767
"W27_23A_02",2768
"W27_24_01",2769
"W27_25_02",2770
"W27_30_02",2771
"W27_33_01",2772
"W27_34_01",2773
"W27_34_02",2774
"W27_34_03",2775
"W27_34_04",2776
"W27_34_05",2777
"W27_35_01",2778
