"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"588","394",1,"HR26_18_10","*394","#394"
"589","394",1,"HR27_18_17","*394","#394"
"590","395",1,"HR24_18_04","*395","#395"
"591","395",1,"HR26_18_13","*395","#395"
"592","395",1,"HR27_18_13","*395","#395"
"593","395",1,"HR27_31_01","*395","#395"
"594","396",1,"HR24_18_05","*396","#396"
"595","397",1,"HR24_18_06","*397","#397"
"596","398",1,"HR24_18_09","*398","#398"
"597","398",1,"HR26_18_19","*398","#398"
"598","399",1,"HR24_18_10","*399","#399"
"599","400",1,"HR24_19A_01","*400","#400"
"600","400",1,"HR26_18_02","*400","#400"
"601","401",1,"HR24_19A_04","*401","#401"
"602","402",1,"HR24_19A_05","*402","#402"
"603","403",1,"HR24_21A_02","*403","#403"
"604","404",1,"HR24_21A_04","*404","#404"
"605","404",1,"HR27_28_05","*404","#404"
"606","405",1,"HR24_22_01","*405","#405"
"607","405",1,"HR26_18_08","*405","#405"
"608","406",1,"HR24_22_02","*406","#406"
"609","406",1,"HR24_28_04","*406","#406"
"610","406",1,"HR25_09_02","*406","#406"
"611","407",1,"HR24_24_01","*407","#407"
"612","408",1,"HR24_28_02","*408","#408"
"613","408",1,"HR26_20A_01","*408","#408"
"614","409",1,"HR24_28_03","*409","#409"
"615","410",1,"HR24_28_05","*410","#410"
"616","411",1,"HR24_31_01","*411","#411"
"617","412",1,"HR24_33_01","*412","#412"
"618","413",1,"HR24_33_02","*413","#413"
"619","413",1,"HR26_21_01","*413","#413"
"620","414",1,"HR24_36_01","*414","#414"
"621","415",1,"HR24_36_03","*415","#415"
"622","416",1,"HR24_36_04","*416","#416"
"623","416",1,"HR26_04_09","*416","#416"
"624","417",1,"HR25_04_01","*417","#417"
"625","417",1,"HR26_14_06","*417","#417"
"626","418",1,"HR25_04_02","*418","#418"
"627","419",1,"HR25_04_03","*419","#419"
"628","419",1,"HR25_14_02","*419","#419"
"629","419",1,"HR27_04_05","*419","#419"
"630","420",1,"HR25_04_05","*420","#420"
"631","1503",0.8416,"HR25_04_06","*421","#421"
"632","1504",0.8416,"HR27_14_01","*421","#421"
"633","422",1,"HR25_04_08","*422","#422"
"634","422",1,"HR25_04_11","*422","#422"
"635","422",1,"HR26_04_02","*422","#422"
"636","422",1,"HR26_04_04","*422","#422"
"637","422",1,"HR26_04_05","*422","#422"
"638","422",1,"HR26_04_07","*422","#422"
"639","422",1,"HR26_04_13","*422","#422"
"640","422",1,"HR26_04_14","*422","#422"
"641","422",1,"HR27_04_08","*422","#422"
"642","423",1,"HR25_04_10","*423","#423"
"643","423",1,"HR26_04_01","*423","#423"
"644","423",1,"HR27_04_01","*423","#423"
"645","424",1,"HR25_07_01","*424","#424"
"646","424",1,"HR27_18_13A","*424","#424"
"647","425",1,"HR25_08_01","*425","#425"
"648","426",1,"HR25_09_01","*426","#426"
"649","426",1,"HR26_12_03","*426","#426"
"650","427",1,"HR25_12_01","*427","#427"
"651","428",1,"HR25_12_02","*428","#428"
"652","429",1,"HR25_14_01","*429","#429"
"653","429",1,"HR26_36_04","*429","#429"
"654","430",0.9965,"HR25_14_03","*430","#430"
"655","431",1,"HR25_14_04","*431","#431"
"656","432",1,"HR25_14_05","*432","#432"
"657","433",1,"HR25_14_06","*433","#433"
"658","1505",0.7881,"HR25_22_01","*434","#434"
"659","435",1,"HR25_22_03","*435","#435"
"660","436",1,"HR25_22_04","*436","#436"
"661","437",1,"HR25_22_05","*437","#437"
"662","1506",0.8098,"HR25_23_01","*438","#438"
"663","1507",0.8098,"HR27_18_10","*438","#438"
"664","439",1,"HR25_23_02","*439","#439"
"665","439",1,"HR25_23_08","*439","#439"
"666","439",1,"HR26_23_03","*439","#439"
"667","440",1,"HR25_23_03","*440","#440"
"668","441",1,"HR25_23_04","*441","#441"
"669","442",1,"HR25_23_06","*442","#442"
"670","442",1,"HR26_23_05","*442","#442"
"671","1508",0.3199,"HR25_23_07","*443","#443"
"672","1509",0.3199,"HR27_23_14","*443","#443"
"673","444",1,"HR25_23_09","*444","#444"
"674","444",1,"HR26_18_17","*444","#444"
"675","445",1,"HR25_23_10","*445","#445"
"676","446",1,"HR25_23_11","*446","#446"
"677","446",1,"HR27_04_06","*446","#446"
"678","447",1,"HR25_23_13","*447","#447"
"679","1510",0.8275,"HR25_23_14","*448","#448"
"680","1511",0.8275,"HR26_12_07","*448","#448"
"681","449",1,"HR25_24_03","*449","#449"
"682","449",1,"HR27_22_01","*449","#449"
"683","450",1,"HR25_24_04","*450","#450"
"684","451",1,"HR25_25_01","*451","#451"
"685","451",1,"HR27_23_10","*451","#451"
"686","452",1,"HR25_26_01","*452","#452"
"687","453",1,"HR25_26_02","*453","#453"
"688","453",1,"HR26_26_04","*453","#453"
"689","454",1,"HR25_28_01","*454","#454"
"690","455",0.9822,"HR25_28_02","*455","#455"
"691","456",1,"HR25_28_03","*456","#456"
"692","456",1,"HR25_29_01","*456","#456"
"693","457",1,"HR25_31_01","*457","#457"
"694","457",1,"HR26_23_08","*457","#457"
"695","457",1,"HR27_23_13","*457","#457"
"696","458",1,"HR25_31_02","*458","#458"
"697","458",1,"HR27_23_09","*458","#458"
"698","459",1,"HR25_31_03","*459","#459"
"699","460",1,"HR25_33_02","*460","#460"
"700","461",1,"HR25_33_03","*461","#461"
"701","462",1,"HR25_33_04","*462","#462"
"702","463",1,"HR25_36_01","*463","#463"
"703","464",1,"HR25_36_02","*464","#464"
"704","464",1,"HR27_36_19","*464","#464"
"705","465",1,"HR26_01_01","*465","#465"
"706","466",1,"HR26_04_03","*466","#466"
"707","466",1,"HR26_04_12","*466","#466"
"708","467",1,"HR26_04_06","*467","#467"
"709","467",1,"HR26_04_08","*467","#467"
"710","467",1,"HR26_04_16","*467","#467"
"711","468",1,"HR26_04_10","*468","#468"
"712","468",1,"HR26_26_01","*468","#468"
"713","469",1,"HR26_04_11","*469","#469"
"714","470",1,"HR26_05A_01","*470","#470"
"715","470",1,"HR26_14_04","*470","#470"
"716","470",1,"HR27_14_05","*470","#470"
"717","471",1,"HR26_05A_02","*471","#471"
"718","472",1,"HR26_07_01","*472","#472"
"719","473",1,"HR26_09_01","*473","#473"
"720","474",1,"HR26_09_02","*474","#474"
"721","475",1,"HR26_11_01","*475","#475"
"722","476",1,"HR26_11_02","*476","#476"
"723","477",1,"HR26_11_03","*477","#477"
"724","478",1,"HR26_12_01","*478","#478"
"725","479",1,"HR26_12_02","*479","#479"
"726","479",1,"HR27_36_06","*479","#479"
"727","480",1,"HR26_12_04","*480","#480"
"728","481",1,"HR26_12_06","*481","#481"
"729","482",1,"HR26_12_08","*482","#482"
"730","483",1,"HR26_12_09","*483","#483"
"731","1512",0.8326,"HR26_12C_01","*484","#484"
"732","485",1,"HR26_13_02","*485","#485"
"733","486",1,"HR26_13_03","*486","#486"
"734","486",1,"HR26_13_04","*486","#486"
"735","487",1,"HR26_14_01","*487","#487"
"736","487",1,"HR27_14_06","*487","#487"
"737","1513",0.6844,"HR26_14_02","*488","#488"
"738","489",1,"HR26_14_03","*489","#489"
"739","490",1,"HR26_14_05","*490","#490"
"740","491",1,"HR26_18_04","*491","#491"
"741","492",1,"HR26_18_06","*492","#492"
"742","492",1,"HR26_19A_02","*492","#492"
"743","493",1,"HR26_18_07","*493","#493"
"744","493",1,"HR27_18_12","*493","#493"
"745","493",1,"HR27_18_14","*493","#493"
"746","494",1,"HR26_18_11","*494","#494"
"747","495",1,"HR26_18_12","*495","#495"
"748","496",1,"HR26_18_14","*496","#496"
"749","496",1,"HR26_19A_03","*496","#496"
"750","496",1,"HR27_36_08","*496","#496"
"751","497",1,"HR26_18_15","*497","#497"
"752","497",1,"HR27_18_02","*497","#497"
"753","498",1,"HR26_18_16","*498","#498"
"754","499",1,"HR26_18_18","*499","#499"
"755","500",1,"HR26_19A_01","*500","#500"
"756","501",1,"HR26_19A_04","*501","#501"
"757","502",1,"HR26_22_01","*502","#502"
"758","502",1,"HR27_12_03","*502","#502"
"759","502",1,"HR27_24_01","*502","#502"
"760","503",1,"HR26_22_02","*503","#503"
"761","503",1,"HR27_12_05","*503","#503"
"762","504",1,"HR26_23_01","*504","#504"
"763","505",1,"HR26_23_02","*505","#505"
"764","506",1,"HR26_23_04","*506","#506"
"765","507",1,"HR26_23_06","*507","#507"
"766","508",1,"HR26_23_07","*508","#508"
"767","508",1,"HR27_21_01","*508","#508"
"768","509",1,"HR26_23_09","*509","#509"
"769","509",1,"HR26_36_10","*509","#509"
"770","510",0.9979,"HR26_23_11","*510","#510"
"771","510",0.9979,"HR27_36_17","*510","#510"
"772","511",1,"HR26_26_02","*511","#511"
"773","512",1,"HR26_26_03","*512","#512"
"774","512",1,"HR27_19A_01","*512","#512"
"775","513",1,"HR26_27_01","*513","#513"
"776","514",1,"HR26_28_01","*514","#514"
"777","514",1,"HR27_20A_05","*514","#514"
"778","515",1,"HR26_36_01","*515","#515"
"779","516",1,"HR26_36_03","*516","#516"
"780","516",1,"HR26_36_05","*516","#516"
"781","516",1,"HR26_36_06","*516","#516"
"782","516",1,"HR27_18_15","*516","#516"
"783","517",1,"HR26_36_07","*517","#517"
"784","518",1,"HR26_36_08","*518","#518"
"785","518",1,"HR27_14_09","*518","#518"
"786","519",1,"HR26_36_09","*519","#519"
"787","520",1,"HR26_36_11","*520","#520"
"788","521",1,"HR27_04_02","*521","#521"
"789","521",1,"HR27_25_03","*521","#521"
"790","522",1,"HR27_04_04","*522","#522"
"791","523",1,"HR27_06_01","*523","#523"
"792","524",1,"HR27_07_01","*524","#524"
"793","525",1,"HR27_07_02","*525","#525"
"794","526",1,"HR27_09_01","*526","#526"
"795","526",1,"HR27_18_08","*526","#526"
"796","527",1,"HR27_09_02","*527","#527"
"797","528",1,"HR27_11_01","*528","#528"
"798","529",1,"HR27_11_02","*529","#529"
"799","530",1,"HR27_12_02","*530","#530"
"800","531",1,"HR27_12_04","*531","#531"
"801","532",1,"HR27_12C_01","*532","#532"
"802","533",1,"HR27_13_01","*533","#533"
"803","534",1,"HR27_14_02","*534","#534"
"804","534",1,"HR27_18_11","*534","#534"
"805","534",1,"HR27_19A_03","*534","#534"
"806","534",1,"HR27_24_02","*534","#534"
"807","535",1,"HR27_14_04","*535","#535"
"808","536",1,"HR27_14_07","*536","#536"
"809","537",1,"HR27_14_08","*537","#537"
"810","538",1,"HR27_18_01","*538","#538"
"811","539",1,"HR27_18_03","*539","#539"
"812","540",1,"HR27_18_04","*540","#540"
"813","540",1,"HR27_19A_09","*540","#540"
"814","540",1,"HR27_20A_01","*540","#540"
"815","541",1,"HR27_18_09","*541","#541"
"816","542",1,"HR27_18_16","*542","#542"
"817","543",1,"HR27_19A_02","*543","#543"
"818","543",1,"HR27_26_01","*543","#543"
"819","543",1,"HR27_36_03","*543","#543"
"820","544",1,"HR27_19A_06","*544","#544"
"821","544",1,"HR27_36_15","*544","#544"
"822","545",1,"HR27_19A_08","*545","#545"
"823","545",1,"HR27_20A_03","*545","#545"
"824","546",1,"HR27_20A_02","*546","#546"
"825","547",1,"HR27_21_02","*547","#547"
"826","548",1,"HR27_21_04","*548","#548"
"827","549",1,"HR27_21_05","*549","#549"
"828","550",1,"HR27_21_06","*550","#550"
"829","550",1,"HR27_22_03","*550","#550"
"830","551",1,"HR27_22_04","*551","#551"
"831","552",1,"HR27_23_01","*552","#552"
"832","552",1,"HR27_23_06","*552","#552"
"833","553",1,"HR27_23_03","*553","#553"
"834","554",1,"HR27_23_04","*554","#554"
"835","555",1,"HR27_23_05","*555","#555"
"836","556",1,"HR27_23_07","*556","#556"
"837","557",1,"HR27_23_08","*557","#557"
"838","557",1,"HR27_23_12","*557","#557"
"839","558",1,"HR27_23_11","*558","#558"
"840","559",1,"HR27_23_16","*559","#559"
"841","560",1,"HR27_24_03","*560","#560"
"842","561",1,"HR27_24_04","*561","#561"
"843","562",1,"HR27_25_01","*562","#562"
"844","563",1,"HR27_25_02","*563","#563"
"845","564",1,"HR27_26_02","*564","#564"
"846","565",1,"HR27_26_03","*565","#565"
"847","566",1,"HR27_28_01","*566","#566"
"848","567",1,"HR27_28_02","*567","#567"
"849","568",0.9992,"HR27_28_04","*568","#568"
"850","569",1,"HR27_28_06","*569","#569"
"851","570",1,"HR27_28_07","*570","#570"
"852","571",1,"HR27_33_02","*571","#571"
"853","572",1,"HR27_36_01","*572","#572"
"854","573",1,"HR27_36_02","*573","#573"
"855","573",1,"HR27_36_11","*573","#573"
"856","574",1,"HR27_36_04","*574","#574"
"857","575",1,"HR27_36_05","*575","#575"
"858","576",1,"HR27_36_07","*576","#576"
"859","577",0.9822,"HR27_36_09","*577","#577"
"860","578",1,"HR27_36_10","*578","#578"
"861","578",1,"HR27_36_18","*578","#578"
"862","579",1,"HR27_36_16","*579","#579"
"863","580",0.9953,"NR16_22_01","*580","#580"
"864","580",0.9953,"NR22_01_05","*580","#580"
"865","581",1,"NR17_01_02","*581","#581"
"866","581",1,"NR27_22_01","*581","#581"
"867","582",1,"NR17_01_03","*582","#582"
"868","583",1,"NR17_23_01","*583","#583"
"869","584",1,"NR17_43_03","*584","#584"
"870","585",0.9957,"NR18_14B_02","*585","#585"
"871","586",1,"NR18_14B_03","*586","#586"
"872","587",1,"NR18_16_01","*587","#587"
"873","587",1,"NR20_16_02","*587","#587"
"874","587",1,"NR26_16_01","*587","#587"
"875","587",1,"NR27_16_01","*587","#587"
"876","587",1,"NR27_18_01","*587","#587"
"877","588",1,"NR18_16_02","*588","#588"
"878","589",1,"NR18_27_01","*589","#589"
"879","589",1,"NR23_27_03","*589","#589"
"880","590",1,"NR18_29_01","*590","#590"
"881","591",1,"NR18_30A_01","*591","#591"
"882","592",1,"NR18_31_01","*592","#592"
"883","593",1,"NR19_01_03","*593","#593"
"884","594",1,"NR19_05A_01","*594","#594"
"885","595",1,"NR19_08_07","*595","#595"
"886","596",1,"NR19_08_08","*596","#596"
"887","596",1,"NR19_08_14","*596","#596"
"888","596",1,"NR23_08_02","*596","#596"
"889","596",1,"NR24_08_02","*596","#596"
"890","596",1,"NR25_08_06","*596","#596"
"891","596",1,"NR26_10_03","*596","#596"
"892","596",1,"NR27_08_03","*596","#596"
"893","597",1,"NR19_08_09","*597","#597"
"894","597",1,"NR27_08_04","*597","#597"
"895","1514",0.2916,"NR19_08_10","*598","#598"
"896","599",1,"NR19_08_11","*599","#599"
"897","600",1,"NR19_08_12","*600","#600"
"898","601",1,"NR19_08_13","*601","#601"
"899","601",1,"NR21_19_02","*601","#601"
"900","601",1,"NR21_44_05","*601","#601"
"901","602",1,"NR19_16_02","*602","#602"
"902","602",1,"NR25_43_02","*602","#602"
"903","603",1,"NR19_16_05","*603","#603"
"904","604",1,"NR19_16_06","*604","#604"
"905","605",1,"NR19_20_01","*605","#605"
"906","606",1,"NR19_20_02","*606","#606"
"907","607",1,"NR19_20_03","*607","#607"
"908","607",1,"NR27_29_10","*607","#607"
"909","608",1,"NR19_22_01","*608","#608"
"910","609",1,"NR19_22_02","*609","#609"
"911","610",1,"NR19_24_01","*610","#610"
"912","611",1,"NR19_27_01","*611","#611"
"913","611",1,"NR26_27_02","*611","#611"
"914","612",1,"NR19_28_03","*612","#612"
"915","612",1,"NR25_28_03","*612","#612"
"916","613",1,"NR19_28_04","*613","#613"
"917","614",1,"NR19_28_05","*614","#614"
"918","614",1,"NR25_27_05","*614","#614"
"919","614",1,"NR26_28_03","*614","#614"
"920","615",1,"NR19_29_01","*615","#615"
"921","616",1,"NR19_43_02","*616","#616"
"922","616",1,"NR20_01_22","*616","#616"
"923","617",1,"NR19_44_02","*617","#617"
"924","618",1,"NR19_44_03","*618","#618"
"925","619",1,"NR19_44_04","*619","#619"
"926","620",1,"NR19_44_05","*620","#620"
"927","620",1,"NR20_44_02","*620","#620"
"928","620",1,"NR26_44_02","*620","#620"
"929","621",1,"NR19_44_06","*621","#621"
"930","622",1,"NR19_44_07","*622","#622"
"931","622",1,"NR20_44_24","*622","#622"
"932","623",1,"NR19_44_08","*623","#623"
"933","623",1,"NR25_16_10","*623","#623"
"934","623",1,"NR26_20_07","*623","#623"
"935","624",1,"NR20_01_15","*624","#624"
"936","624",1,"NR20_01_18","*624","#624"
"937","624",1,"NR26_44_04","*624","#624"
"938","625",1,"NR20_01_16","*625","#625"
"939","625",1,"NR27_30A_02","*625","#625"
"940","626",1,"NR20_01_17","*626","#626"
"941","626",1,"NR20_01_20","*626","#626"
"942","626",1,"NR23_01_01","*626","#626"
"943","626",1,"NR27_44_02","*626","#626"
"944","627",1,"NR20_01_19","*627","#627"
"945","627",1,"NR20_01_27","*627","#627"
"946","627",1,"NR21_01_06","*627","#627"
"947","627",1,"NR24_01_01","*627","#627"
"948","627",1,"NR25_01_03","*627","#627"
"949","627",1,"NR25_20_17","*627","#627"
"950","627",1,"NR25_20_24","*627","#627"
"951","628",1,"NR20_01_21","*628","#628"
"952","628",1,"NR21_44_03","*628","#628"
"953","629",1,"NR20_01_23","*629","#629"
"954","629",1,"NR26_23_03","*629","#629"
"955","630",1,"NR20_01_24","*630","#630"
"956","631",1,"NR20_01_25","*631","#631"
"957","631",1,"NR25_28_02","*631","#631"
"958","632",1,"NR20_01_26","*632","#632"
"959","633",1,"NR20_07A_03","*633","#633"
"960","634",1,"NR20_07A_04","*634","#634"
"961","635",1,"NR20_08_01","*635","#635"
"962","636",1,"NR20_14B_01","*636","#636"
"963","636",1,"NR25_14A_07","*636","#636"
"964","637",1,"NR20_14B_02","*637","#637"
"965","638",1,"NR20_14B_03","*638","#638"
"966","638",1,"NR25_30A_07","*638","#638"
"967","639",1,"NR20_14B_04","*639","#639"
"968","640",1,"NR20_14B_05","*640","#640"
"969","641",1,"NR20_16_01","*641","#641"
"970","642",0.9936,"NR20_17B_01","*642","#642"
"971","643",1,"NR20_19_01","*643","#643"
"972","644",1,"NR20_20_01","*644","#644"
"973","644",1,"NR24_20_14","*644","#644"
"974","644",1,"NR25_20_09","*644","#644"
"975","644",1,"NR25_20_19","*644","#644"
"976","644",1,"NR25_20_22","*644","#644"
"977","644",1,"NR26_20_08","*644","#644"
"978","644",1,"NR26_44_06","*644","#644"
"979","645",1,"NR20_27_13","*645","#645"
"980","1515",0.2916,"NR20_28_03","*646","#646"
"981","1516",0.9162,"NR20_29_10","*647","#647"
"982","1517",0.9162,"NR24_24_08","*647","#647"
"983","648",1,"NR20_29_11","*648","#648"
"984","648",1,"NR27_27_04","*648","#648"
"985","649",1,"NR20_30A_01","*649","#649"
"986","649",1,"NR27_30A_03","*649","#649"
"987","650",1,"NR20_44_01","*650","#650"
"988","650",1,"NR20_44_05","*650","#650"
"989","650",1,"NR24_16_01","*650","#650"
"990","650",1,"NR24_44_02","*650","#650"
"991","650",1,"NR25_20_07","*650","#650"
"992","650",1,"NR26_20_05","*650","#650"
"993","651",1,"NR20_44_03","*651","#651"
"994","651",1,"NR26_44_01","*651","#651"
"995","652",1,"NR20_44_04","*652","#652"
"996","652",1,"NR26_24_04","*652","#652"
"997","653",1,"NR20_44_06","*653","#653"
"998","653",1,"NR24_16_05","*653","#653"
"999","654",1,"NR20_44_21","*654","#654"
"1000","1518",0.434,"NR20_44_22","*655","#655"
"1001","1519",0.434,"NR25_14A_01","*655","#655"
"1002","656",1,"NR20_44_23","*656","#656"
"1003","657",0.9992,"NR21_01_07","*657","#657"
"1004","658",1,"NR21_02_05","*658","#658"
"1005","659",1,"NR21_24_03","*659","#659"
"1006","660",1,"NR21_24_05","*660","#660"
"1007","661",1,"NR21_25_02","*661","#661"
"1008","662",1,"NR21_27_07","*662","#662"
"1009","663",1,"NR21_27_08","*663","#663"
"1010","663",1,"NR25_25_01","*663","#663"
"1011","664",1,"NR21_27_09","*664","#664"
"1012","1520",0.9192,"NR21_29_03","*665","#665"
"1013","1521",0.9192,"NR27_27_08","*665","#665"
"1014","666",1,"NR21_44_04","*666","#666"
"1015","667",1,"NR22_01_04","*667","#667"
"1016","668",1,"NR22_01_06","*668","#668"
"1017","1522",0.4668,"NR22_01_07","*669","#669"
"1018","1523",0.9024,"NR22_02_01","*670","#670"
"1019","1524",0.9024,"NR26_44_05","*670","#670"
"1020","671",1,"NR22_03A_02","*671","#671"
"1021","671",1,"NR24_20_07","*671","#671"
"1022","671",1,"NR24_24_05","*671","#671"
"1023","672",1,"NR22_14A_01","*672","#672"
"1024","672",1,"NR27_14A_04","*672","#672"
"1025","673",1,"NR22_14A_02","*673","#673"
"1026","673",1,"NR23_29_01","*673","#673"
"1027","673",1,"NR27_29_04","*673","#673"
"1028","674",1,"NR22_14B_02","*674","#674"
"1029","675",1,"NR22_17B_01","*675","#675"
"1030","676",1,"NR22_24_02","*676","#676"
"1031","677",1,"NR22_25_01","*677","#677"
"1032","677",1,"NR25_16_08","*677","#677"
"1033","678",1,"NR22_25_02","*678","#678"
"1034","679",1,"NR22_25_03","*679","#679"
"1035","680",1,"NR22_25_04","*680","#680"
"1036","681",1,"NR22_27_04","*681","#681"
"1037","682",1,"NR22_27_05","*682","#682"
"1038","683",1,"NR22_27_06","*683","#683"
"1039","683",1,"NR26_28_01","*683","#683"
"1040","684",1,"NR22_29_05","*684","#684"
"1041","684",1,"NR25_14A_02","*684","#684"
"1042","684",1,"NR27_14A_01","*684","#684"
"1043","685",1,"NR23_03_01","*685","#685"
"1044","686",1,"NR23_06A_01","*686","#686"
"1045","686",1,"NR24_15B_01","*686","#686"
"1046","686",1,"NR26_06A_03","*686","#686"
"1047","687",1,"NR23_07A_01","*687","#687"
"1048","688",1,"NR23_07A_02","*688","#688"
"1049","689",1,"NR23_07A_03","*689","#689"
"1050","690",1,"NR23_08_01","*690","#690"
"1051","691",1,"NR23_08_03","*691","#691"
"1052","1525",0.4705,"NR23_15B_01","*692","#692"
"1053","693",1,"NR23_15B_02","*693","#693"
"1054","694",1,"NR23_16_01","*694","#694"
"1055","695",1,"NR23_18_02","*695","#695"
"1056","696",1,"NR23_18_03","*696","#696"
"1057","697",0.9993,"NR23_18_04","*697","#697"
"1058","697",0.9993,"NR25_32_01","*697","#697"
"1059","698",1,"NR23_18_05","*698","#698"
"1060","699",1,"NR23_18_06","*699","#699"
"1061","700",1,"NR23_20_01","*700","#700"
"1062","701",1,"NR23_22_02","*701","#701"
"1063","701",1,"NR26_22_02","*701","#701"
"1064","702",1,"NR23_23_01","*702","#702"
"1065","702",1,"NR27_24_08","*702","#702"
"1066","703",1,"NR23_24_01","*703","#703"
"1067","703",1,"NR26_24_07","*703","#703"
"1068","704",1,"NR23_24_02","*704","#704"
"1069","705",1,"NR23_24_03","*705","#705"
"1070","705",1,"NR27_10_04","*705","#705"
"1071","706",1,"NR23_24_04","*706","#706"
"1072","707",1,"NR23_24_05","*707","#707"
"1073","708",1,"NR23_24_06","*708","#708"
"1074","709",1,"NR23_24_07","*709","#709"
"1075","710",1,"NR23_24_08","*710","#710"
"1076","710",1,"NR25_08_01","*710","#710"
"1077","710",1,"NR25_08_04","*710","#710"
"1078","710",1,"NR25_23_05","*710","#710"
"1079","710",1,"NR27_08_02","*710","#710"
"1080","1526",0.4668,"NR23_24_09","*711","#711"
"1081","1527",0.4668,"NR23_29_02","*711","#711"
"1082","712",1,"NR23_24_10","*712","#712"
"1083","712",1,"NR26_29_01","*712","#712"
"1084","713",1,"NR23_24_11","*713","#713"
"1085","714",1,"NR23_27_01","*714","#714"
"1086","715",1,"NR23_27_02","*715","#715"
"1087","715",1,"NR27_27_18","*715","#715"
"1088","716",1,"NR23_27_04","*716","#716"
"1089","717",1,"NR23_28_01","*717","#717"
"1090","718",1,"NR23_28_02","*718","#718"
"1091","1528",0.6979,"NR23_28_03","*719","#719"
"1092","720",1,"NR23_29_03","*720","#720"
"1093","721",1,"NR23_29_04","*721","#721"
"1094","722",1,"NR23_31_01","*722","#722"
"1095","723",1,"NR23_44_02","*723","#723"
"1096","724",1,"NR24_02_01","*724","#724"
"1097","725",1,"NR24_03_01","*725","#725"
"1098","725",1,"NR26_24_08","*725","#725"
"1099","726",1,"NR24_03A_01","*726","#726"
"1100","726",1,"NR25_24_08","*726","#726"
"1101","727",1,"NR24_06A_01","*727","#727"
"1102","727",1,"NR24_22_01","*727","#727"
"1103","728",1,"NR24_06A_02","*728","#728"
"1104","728",1,"NR27_06A_05","*728","#728"
"1105","729",1,"NR24_08_01","*729","#729"
"1106","730",1,"NR24_08_03","*730","#730"
"1107","731",1,"NR24_08_04","*731","#731"
"1108","731",1,"NR24_16_04","*731","#731"
"1109","731",1,"NR26_22_01","*731","#731"
"1110","732",1,"NR24_14A_01","*732","#732"
"1111","733",1,"NR24_14A_02","*733","#733"
"1112","734",1,"NR24_15B_02","*734","#734"
"1113","735",1,"NR24_16_02","*735","#735"
"1114","736",1,"NR24_16_03","*736","#736"
"1115","736",1,"NR24_20_05","*736","#736"
"1116","737",1,"NR24_18_01","*737","#737"
"1117","737",1,"NR25_16_01","*737","#737"
"1118","737",1,"NR25_16_02","*737","#737"
"1119","738",1,"NR24_18_02","*738","#738"
"1120","739",1,"NR24_20_01","*739","#739"
"1121","739",1,"NR24_20_16","*739","#739"
"1122","739",1,"NR26_30A_04","*739","#739"
"1123","739",1,"NR26_44_03","*739","#739"
"1124","740",1,"NR24_20_02","*740","#740"
"1125","740",1,"NR26_20_09","*740","#740"
"1126","741",1,"NR24_20_03","*741","#741"
"1127","741",1,"NR26_08_02","*741","#741"
"1128","742",1,"NR24_20_04","*742","#742"
"1129","742",1,"NR24_20_10","*742","#742"
"1130","743",1,"NR24_20_06","*743","#743"
"1131","744",1,"NR24_20_08","*744","#744"
"1132","744",1,"NR25_20_05","*744","#744"
"1133","744",1,"NR26_20_01","*744","#744"
"1134","744",1,"NR26_20_03","*744","#744"
"1135","745",1,"NR24_20_09","*745","#745"
"1136","745",1,"NR27_10_03","*745","#745"
"1137","746",1,"NR24_20_11","*746","#746"
"1138","747",1,"NR24_20_12","*747","#747"
"1139","748",1,"NR24_20_13","*748","#748"
"1140","748",1,"NR25_20_03","*748","#748"
"1141","748",1,"NR26_20_04","*748","#748"
"1142","749",1,"NR24_20_15","*749","#749"
"1143","750",1,"NR24_22_02","*750","#750"
"1144","750",1,"NR25_23_01","*750","#750"
"1145","751",1,"NR24_23_01","*751","#751"
"1146","751",1,"NR24_23_02","*751","#751"
"1147","752",1,"NR24_23_03","*752","#752"
"1148","753",1,"NR24_23_04","*753","#753"
"1149","754",1,"NR24_23_05","*754","#754"
"1150","755",1,"NR24_23_06","*755","#755"
"1151","755",1,"NR24_24_02","*755","#755"
"1152","756",1,"NR24_23_07","*756","#756"
"1153","757",1,"NR24_23_08","*757","#757"
"1154","758",1,"NR24_23_09","*758","#758"
"1155","759",1,"NR24_23_10","*759","#759"
"1156","760",1,"NR24_23_11","*760","#760"
"1157","760",1,"NR25_10_02","*760","#760"
"1158","761",1,"NR24_24_03","*761","#761"
"1159","761",1,"NR27_27_02","*761","#761"
"1160","762",1,"NR24_24_04","*762","#762"
"1161","763",1,"NR24_24_06","*763","#763"
"1162","764",1,"NR24_24_07","*764","#764"
"1163","765",1,"NR24_27_01","*765","#765"
"1164","766",1,"NR24_27_02","*766","#766"
"1165","767",1,"NR24_27_03","*767","#767"
"1166","767",1,"NR25_27_02","*767","#767"
"1167","768",1,"NR24_28_01","*768","#768"
"1168","768",1,"NR26_14A_07","*768","#768"
"1169","769",1,"NR24_28_02","*769","#769"
"1170","770",1,"NR24_29_01","*770","#770"
"1171","771",1,"NR24_29_02","*771","#771"
"1172","771",1,"NR27_10_01","*771","#771"
"1173","772",1,"NR24_32_01","*772","#772"
"1174","772",1,"NR26_32_05","*772","#772"
"1175","773",1,"NR24_32_02","*773","#773"
"1176","774",1,"NR24_44_03","*774","#774"
"1177","775",1,"NR25_01_01","*775","#775"
