"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"606","494",1,"HR16_36_01","*494","#494"
"607","495",0.9938,"HR17_28_01","*495","#495"
"608","495",0.9938,"HR21_12_01","*495","#495"
"609","496",1,"HR18_23_06","*496","#496"
"610","497",1,"HR17_32_02","*497","#497"
"611","498",0.9921,"HR18_32_18","*498","#498"
"612","499",1,"HR18_01_03","*499","#499"
"613","500",1,"NR18_19_01","*500","#500"
"614","501",1,"HR17_32_08","*501","#501"
"615","502",1,"HR17_24_01","*502","#502"
"616","503",1,"HR18_32_10","*503","#503"
"617","504",1,"HR17_07A_01","*504","#504"
"618","504",1,"HR19_08_01","*504","#504"
"619","505",1,"HR18_32_20","*505","#505"
"620","506",1,"HR17_32_09","*506","#506"
"621","507",1,"HR17_32_03","*507","#507"
"622","508",1,"HR17_09_01","*508","#508"
"623","509",1,"HR17_32_07","*509","#509"
"624","509",1,"HR19_32_05","*509","#509"
"625","510",1,"HR18_32_11","*510","#510"
"626","511",1,"HR19_34_03","*511","#511"
"627","512",1,"HR19_31_02","*512","#512"
"628","512",1,"HR20_31_01","*512","#512"
"629","513",1,"HR19_25_06","*513","#513"
"630","513",1,"HR21_16_02","*513","#513"
"631","514",1,"HR19_32_08","*514","#514"
"632","515",1,"HR19_25_03","*515","#515"
"633","516",1,"HR19_04_12","*516","#516"
"634","517",1,"HR19_04_09","*517","#517"
"635","518",0.9573,"HR19_25_08","*518","#518"
"636","518",0.9573,"HR20_05A_07","*518","#518"
"637","519",1,"HR19_23_07","*519","#519"
"638","520",1,"HR19_07_09","*520","#520"
"639","521",1,"HR19_27_14","*521","#521"
"640","522",0.9982,"HR19_07_16","*522","#522"
"641","523",1,"HR17_32_05","*523","#523"
"642","523",1,"HR19_27_10","*523","#523"
"643","524",1,"HR19_04_02","*524","#524"
"644","524",1,"HR19_04_11","*524","#524"
"645","525",1,"HR19_18_03","*525","#525"
"646","526",1,"HR19_04_04","*526","#526"
"647","527",1,"HR19_07_11","*527","#527"
"648","528",1,"HR19_07_07","*528","#528"
"649","529",1,"HR19_24_07","*529","#529"
"650","530",1,"HR19_32_12","*530","#530"
"651","530",1,"HR19_32_17","*530","#530"
"652","531",1,"HR19_04_07","*531","#531"
"653","532",1,"HR19_26_01","*532","#532"
"654","533",1,"HR19_34_07","*533","#533"
"655","534",1,"HR19_24_03","*534","#534"
"656","535",1,"HR19_25_09","*535","#535"
"657","535",1,"HR20_27_06","*535","#535"
"658","536",1,"HR19_36_01","*536","#536"
"659","536",1,"HR21_19A_01","*536","#536"
"660","537",1,"HR19_07_14","*537","#537"
"661","537",1,"HR20_07_08","*537","#537"
"662","538",1,"HR19_04_05","*538","#538"
"663","539",1,"HR19_27_03","*539","#539"
"664","540",1,"HR19_34_05","*540","#540"
"665","541",1,"HR19_27_12","*541","#541"
"666","542",1,"HR19_07_04","*542","#542"
"667","543",1,"HR19_04_08","*543","#543"
"668","544",1,"HR19_21_01","*544","#544"
"669","544",1,"HR19_35_01","*544","#544"
"670","545",1,"HR19_24_01","*545","#545"
"671","987",0.3681,"HR19_07_15","*546","#546"
"672","988",0.3681,"HR20_05A_01","*546","#546"
"673","547",1,"HR19_07_02","*547","#547"
"674","548",1,"HR19_24_06","*548","#548"
"675","549",1,"HR19_07_10","*549","#549"
"676","549",1,"HR20_07_12","*549","#549"
"677","549",1,"HR20_07_09","*549","#549"
"678","550",1,"HR19_23_02","*550","#550"
"679","551",1,"HR19_23_03","*551","#551"
"680","552",0.9982,"HR19_27_06","*552","#552"
"681","553",1,"HR19_04_03","*553","#553"
"682","554",1,"HR19_04_10","*554","#554"
"683","555",1,"HR18_27_01","*555","#555"
"684","556",1,"HR19_25_05","*556","#556"
"685","989",0.6464,"HR19_23_04","*557","#557"
"686","990",0.6464,"HR20_34_04","*557","#557"
"687","558",1,"HR19_27_02","*558","#558"
"688","991",0.7244,"HR19_07_08","*559","#559"
"689","560",1,"HR19_04_01","*560","#560"
"690","561",1,"HR19_32_14","*561","#561"
"691","562",1,"HR19_25_07","*562","#562"
"692","563",1,"HR19_34_01","*563","#563"
"693","564",1,"HR19_27_01","*564","#564"
"694","564",1,"HR20_19A_02","*564","#564"
"695","565",1,"HR18_18_01","*565","#565"
"696","566",1,"HR19_34_02","*566","#566"
"697","567",1,"HR19_16_02","*567","#567"
"698","568",1,"HR18_18_03","*568","#568"
"699","569",1,"HR19_34_04","*569","#569"
"700","570",1,"HR18_27_02","*570","#570"
"701","570",1,"HR19_27_13","*570","#570"
"702","570",1,"HR23_27_01","*570","#570"
"703","571",1,"NR23_24_12","*571","#571"
"704","572",1,"NR23_24_13","*572","#572"
"705","573",1,"NR23_17B_01","*573","#573"
"706","574",1,"NR23_25_01","*574","#574"
"707","574",1,"NR22_25_05","*574","#574"
"708","575",1,"NR23_29_06","*575","#575"
"709","576",1,"NR23_24_14","*576","#576"
"710","577",1,"NR23_29_05","*577","#577"
"711","578",1,"NR22_14B_01","*578","#578"
"712","579",1,"NR22_09_01","*579","#579"
"713","580",1,"NR22_28_01","*580","#580"
"714","581",1,"NR23_18_01","*581","#581"
"715","581",1,"NR20_44_14","*581","#581"
"716","582",1,"NR22_01_02","*582","#582"
"717","583",1,"NR23_24_15","*583","#583"
"718","583",1,"NR21_24_02","*583","#583"
"719","584",1,"NR22_01_01","*584","#584"
"720","585",1,"NR23_22_01","*585","#585"
"721","586",1,"NR23_44_01","*586","#586"
"722","587",1,"NR22_29_04","*587","#587"
"723","588",1,"NR22_22_03","*588","#588"
"724","589",1,"NR21_16_01","*589","#589"
"725","590",1,"NR22_29_01","*590","#590"
"726","590",1,"NR21_27_02","*590","#590"
"727","591",1,"NR23_06A_02","*591","#591"
"728","592",1,"NR22_29_03","*592","#592"
"729","593",1,"NR22_01_03","*593","#593"
"730","594",1,"NR22_22_01","*594","#594"
"731","595",1,"NR21_24_04","*595","#595"
"732","596",1,"NR21_27_05","*596","#596"
"733","597",1,"NR21_16_03","*597","#597"
"734","598",1,"NR22_22_04","*598","#598"
"735","599",1,"NR22_22_02","*599","#599"
"736","600",1,"NR21_44_02","*600","#600"
"737","601",1,"NR22_23_01","*601","#601"
"738","602",1,"NR21_07A_02","*602","#602"
"739","602",1,"NR20_07A_02","*602","#602"
"740","603",1,"NR23_07A_04","*603","#603"
"741","603",1,"NR19_28_02","*603","#603"
"742","604",1,"NR21_02_04","*604","#604"
"743","605",1,"HR19_25_01","*605","#605"
"744","606",1,"HR19_31_03","*606","#606"
"745","607",1,"HR19_18_02","*607","#607"
"746","992",0.6464,"HR19_23_06","*608","#608"
"747","609",1,"HR19_27_09","*609","#609"
"748","609",1,"HR19_32_02","*609","#609"
"749","610",1,"HR19_04_06","*610","#610"
"750","611",1,"HR19_23_01","*611","#611"
"751","612",1,"HR19_31_04","*612","#612"
"752","613",1,"HR19_32_06","*613","#613"
"753","613",1,"HR23_12_01","*613","#613"
"754","614",1,"HR19_16_01","*614","#614"
"755","615",1,"HR19_07_01","*615","#615"
"756","615",1,"HR22_07_03","*615","#615"
"757","616",1,"HR19_07_05","*616","#616"
"758","617",1,"HR19_18_01","*617","#617"
"759","618",1,"HR19_07_12","*618","#618"
"760","619",0.9938,"HR19_24_08","*619","#619"
"761","620",1,"HR19_32_16","*620","#620"
"762","620",1,"HR20_05A_10","*620","#620"
"763","621",1,"HR19_32_10","*621","#621"
"764","622",1,"HR19_32_21","*622","#622"
"765","623",1,"HR24_16_01","*623","#623"
"766","624",1,"HR24_21A_01","*624","#624"
"767","625",1,"HR24_18_12","*625","#625"
"768","626",1,"HR22_12_01","*626","#626"
"769","626",1,"HR21_12_06","*626","#626"
"770","627",1,"HR24_12_01","*627","#627"
"771","628",1,"HR24_07A_08","*628","#628"
"772","628",1,"HR19_07_03","*628","#628"
"773","993",0.8001,"HR24_07A_10","*629","#629"
"774","994",0.8001,"HR21_16_04","*629","#629"
"775","630",1,"HR19_12_02","*630","#630"
"776","631",1,"HR19_09_04","*631","#631"
"777","632",1,"HR19_32_18","*632","#632"
"778","632",1,"HR22_07_02","*632","#632"
"779","633",1,"HR19_09_02","*633","#633"
"780","995",0.7244,"HR22_10_02","*634","#634"
"781","635",1,"HR22_27_01","*635","#635"
"782","636",1,"HR21_16_01","*636","#636"
"783","636",1,"HR24_18_11","*636","#636"
"784","637",1,"NR20_29_07","*637","#637"
"785","638",1,"HR21_07A_01","*638","#638"
"786","638",1,"HR20_07_16","*638","#638"
"787","639",1,"HR21_07A_02","*639","#639"
"788","640",1,"HR20_27_02","*640","#640"
"789","640",1,"HR20_27_09","*640","#640"
"790","641",1,"HR21_10_01","*641","#641"
"791","641",1,"HR22_09_01","*641","#641"
"792","642",1,"HR21_12_05","*642","#642"
"793","643",1,"HR20_27_03","*643","#643"
"794","643",1,"HR20_07_05","*643","#643"
"795","644",1,"HR21_27_01","*644","#644"
"796","645",1,"HR21_16_05","*645","#645"
"797","646",1,"HR20_28_01","*646","#646"
"798","646",1,"HR21_05A_02","*646","#646"
"799","647",1,"HR20_24_02","*647","#647"
"800","648",1,"HR20_06A_01","*648","#648"
"801","649",1,"HR23_16_02","*649","#649"
"802","650",1,"HR20_27_10","*650","#650"
"803","651",1,"W20_05_09","*651","#651"
"804","651",1,"W20_05_07","*651","#651"
"805","652",1,"HR20_14_01","*652","#652"
"806","653",1,"HR20_04_03","*653","#653"
"807","654",1,"HR21_19A_02","*654","#654"
"808","655",1,"HR20_07_19","*655","#655"
"809","655",1,"HR22_12_02","*655","#655"
"810","656",1,"HR20_07_06","*656","#656"
"811","656",1,"HR20_28_02","*656","#656"
"812","657",1,"W20_18_02","*657","#657"
"813","658",1,"W20_40_02","*658","#658"
"814","659",1,"W20_29_02","*659","#659"
"815","660",1,"NR22_27_02","*660","#660"
"816","661",1,"NR21_25_01","*661","#661"
"817","662",1,"NR21_24_01","*662","#662"
"818","663",1,"NR21_02_01","*663","#663"
"819","664",1,"NR22_08_01","*664","#664"
"820","665",1,"NR22_24_01","*665","#665"
"821","666",1,"NR21_01_02","*666","#666"
"822","666",1,"NR20_01_04","*666","#666"
"823","666",1,"NR21_01_01","*666","#666"
"824","667",1,"NR21_01_04","*667","#667"
"825","668",1,"NR21_31_01","*668","#668"
"826","669",1,"NR21_02_03","*669","#669"
"827","670",1,"NR22_27_01","*670","#670"
"828","670",1,"NR20_27_08","*670","#670"
"829","671",1,"NR21_01_05","*671","#671"
"830","672",1,"NR21_07A_01","*672","#672"
"831","673",1,"NR21_29_02","*673","#673"
"832","674",1,"NR20_27_03","*674","#674"
"833","675",1,"NR20_28_02","*675","#675"
"834","676",1,"NR21_27_01","*676","#676"
"835","677",1,"NR21_44_01","*677","#677"
"836","677",1,"NR20_01_09","*677","#677"
"837","678",1,"NR21_01_03","*678","#678"
"838","678",1,"NR20_01_11","*678","#678"
"839","679",1,"HR19_24_02","*679","#679"
"840","680",1,"HR19_25_04","*680","#680"
"841","680",1,"HR19_25_02","*680","#680"
"842","681",1,"HR19_24_04","*681","#681"
"843","682",1,"HR19_27_04","*682","#682"
"844","683",1,"NR20_24_05","*683","#683"
"845","684",1,"NR20_28_01","*684","#684"
"846","685",1,"NR21_19_01","*685","#685"
"847","685",1,"NR20_19_03","*685","#685"
"848","686",1,"NR21_29_01","*686","#686"
"849","686",1,"NR19_28_01","*686","#686"
"850","687",1,"NR20_24_01","*687","#687"
"851","688",1,"HR19_32_13","*688","#688"
"852","689",1,"HR19_34_08","*689","#689"
"853","996",0.8664,"HR19_32_19","*690","#690"
"854","997",0.8664,"HR19_32_11","*691","#691"
"855","692",1,"HR19_07_06","*692","#692"
"856","998",0.8339,"HR19_27_11","*693","#693"
"857","694",1,"HR19_27_07","*694","#694"
"858","695",1,"HR19_32_01","*695","#695"
"859","696",1,"HR19_22_01","*696","#696"
"860","697",1,"HR19_07_13","*697","#697"
"861","698",1,"HR19_32_20","*698","#698"
"862","698",1,"HR18_11_03","*698","#698"
"863","699",1,"HR19_32_09","*699","#699"
"864","700",1,"HR19_12_01","*700","#700"
"865","999",0.8339,"HR19_32_15","*701","#701"
"866","702",1,"HR19_33_02","*702","#702"
"867","703",1,"HR19_32_22","*703","#703"
"868","704",1,"HR19_12_03","*704","#704"
"869","705",1,"HR19_32_07","*705","#705"
"870","706",1,"HR19_24_05","*706","#706"
"871","707",1,"HR19_09_03","*707","#707"
"872","707",1,"HR18_11_14","*707","#707"
"873","708",1,"HR19_05A_01","*708","#708"
"874","709",1,"HR23_07A_01","*709","#709"
"875","709",1,"HR23_07A_04","*709","#709"
"876","710",1,"HR22_24_01","*710","#710"
"877","711",1,"HR24_07A_07","*711","#711"
"878","711",1,"HR20_07_10","*711","#711"
"879","712",1,"HR23_36_01","*712","#712"
"880","1000",0.3597,"HR24_12_03","*713","#713"
"881","1001",0.3597,"HR17_32_06","*713","#713"
"882","714",1,"HR19_33_01","*714","#714"
"883","715",1,"HR22_07_04","*715","#715"
"884","716",1,"HR22_07_05","*716","#716"
"885","717",1,"HR22_10_01","*717","#717"
"886","718",1,"HR24_27_01","*718","#718"
"887","719",1,"HR22_07_01","*719","#719"
"888","720",1,"HR21_12_02","*720","#720"
"889","721",1,"HR21_27_02","*721","#721"
"890","1002",0.5914,"HR23_16_03","*722","#722"
"891","1003",0.5914,"HR20_05A_02","*722","#722"
"892","723",1,"HR21_12_04","*723","#723"
"893","724",0.9991,"HR22_33_01","*724","#724"
"894","725",1,"HR20_04_02","*725","#725"
"895","726",0.9991,"HR20_05A_09","*726","#726"
"896","727",1,"HR22_21_02","*727","#727"
"897","728",1,"HR21_12_07","*728","#728"
"898","729",1,"HR20_04_04","*729","#729"
"899","730",1,"HR21_16_03","*730","#730"
"900","731",1,"NR20_29_01","*731","#731"
"901","732",1,"W20_05_03","*732","#732"
"902","732",1,"W18_05_02","*732","#732"
"903","733",1,"W20_18_01","*733","#733"
"904","733",1,"W19_17_04","*733","#733"
"905","734",1,"W20_15_03","*734","#734"
"906","735",1,"W20_40_01","*735","#735"
"907","1004",0.7869,"W20_15_04","*736","#736"
"908","737",1,"W20_16_01","*737","#737"
"909","738",0.9992,"W20_22_02","*738","#738"
"910","739",1,"W20_09_07","*739","#739"
"911","740",1,"W20_29_03","*740","#740"
"912","741",1,"W20_18_07","*741","#741"
"913","742",1,"W20_23A_01","*742","#742"
"914","742",1,"W14_12_01","*742","#742"
"915","743",1,"W20_18_08","*743","#743"
"916","743",1,"W18_16_02","*743","#743"
"917","744",1,"W20_17_02","*744","#744"
"918","744",1,"W19_17_02","*744","#744"
"919","744",1,"W18_17_02","*744","#744"
"920","745",1,"W20_15_01","*745","#745"
"921","746",1,"W19_29_04","*746","#746"
"922","746",1,"W17_28_01","*746","#746"
"923","747",1,"W19_40_03","*747","#747"
"924","748",1,"W19_10_03","*748","#748"
"925","748",1,"W19_10_01","*748","#748"
"926","749",1,"W20_18_06","*749","#749"
"927","750",1,"W19_17_03","*750","#750"
"928","751",1,"W19_11_01","*751","#751"
"929","752",1,"W19_08_04","*752","#752"
"930","753",1,"W19_40_01","*753","#753"
"931","754",0.9965,"W19_17_01","*754","#754"
"932","755",1,"W19_09_04","*755","#755"
"933","756",1,"W20_22_01","*756","#756"
"934","756",1,"W18_29_05","*756","#756"
"935","1005",0.6499,"W20_17_01","*757","#757"
"936","1006",0.6499,"W18_33_01","*757","#757"
"937","758",0.9965,"W19_13_01","*758","#758"
"938","759",1,"W19_30_01","*759","#759"
"939","759",1,"W18_30_01","*759","#759"
"940","760",0.9856,"W19_29_02","*760","#760"
"941","761",1,"W19_09_02","*761","#761"
"942","762",1,"W19_33_01","*762","#762"
"943","1007",0.8197,"W19_09_03","*763","#763"
"944","764",1,"W20_15_02","*764","#764"
"945","765",1,"W20_35_01","*765","#765"
"946","766",1,"W19_09_05","*766","#766"
"947","767",1,"W19_09_06","*767","#767"
"948","768",1,"W19_32_01","*768","#768"
"949","769",1,"W19_11_02","*769","#769"
"950","770",1,"W19_29_06","*770","#770"
"951","771",1,"W19_08_03","*771","#771"
"952","772",1,"W19_17_06","*772","#772"
"953","773",1,"W19_17_05","*773","#773"
"954","774",1,"W19_13_02","*774","#774"
"955","775",1,"W19_32_03","*775","#775"
"956","776",1,"W18_11_03","*776","#776"
"957","777",1,"W18_18_02","*777","#777"
"958","778",1,"W18_10_02","*778","#778"
"959","779",0.9992,"W19_29_07","*779","#779"
"960","780",1,"W18_17_01","*780","#780"
"961","781",1,"W18_13_01","*781","#781"
"962","782",1,"W18_16_04","*782","#782"
"963","783",1,"W18_08_06","*783","#783"
"964","784",1,"W18_18_01","*784","#784"
"965","785",1,"W19_32_02","*785","#785"
"966","786",1,"W18_16_01","*786","#786"
"967","787",1,"W19_31_01","*787","#787"
"968","788",1,"W18_12_01","*788","#788"
"969","789",1,"W18_15_01","*789","#789"
"970","790",1,"W19_19_01","*790","#790"
"971","791",1,"W19_05_02","*791","#791"
"972","792",0.999,"W19_23A_01","*792","#792"
"973","793",1,"W18_11_05","*793","#793"
"974","794",1,"W18_33_02","*794","#794"
"975","795",1,"W18_34_02","*795","#795"
"976","796",1,"W18_21_01","*796","#796"
"977","797",1,"W18_29_03","*797","#797"
"978","798",1,"W18_08_02","*798","#798"
"979","1008",0.6783,"W18_29_04","*799","#799"
"980","800",1,"W18_16_03","*800","#800"
"981","801",1,"W18_08_04","*801","#801"
"982","802",1,"W18_14_01","*802","#802"
"983","803",1,"W18_08_01","*803","#803"
"984","804",1,"W19_15_01","*804","#804"
"985","805",1,"W18_29_06","*805","#805"
"986","806",1,"W18_40_01","*806","#806"
"987","807",1,"W18_29_01","*807","#807"
"988","808",1,"W18_08_05","*808","#808"
"989","809",1,"W17_18_01","*809","#809"
"990","810",1,"W17_19_01","*810","#810"
"991","811",1,"W16_19_01","*811","#811"
"992","812",1,"W16_05_01","*812","#812"
"993","813",1,"W16_22_01","*813","#813"
"994","814",1,"W17_18_02","*814","#814"
"995","815",1,"W16_13_01","*815","#815"
"996","816",1,"W17_13_01","*816","#816"
"997","817",1,"W15_36_01","*817","#817"
"998","818",1,"W17_05_01","*818","#818"
"999","819",1,"W15_28_01","*819","#819"
"1000","820",1,"W18_08_03","*820","#820"
"1001","821",1,"W18_10_01","*821","#821"
"1002","822",1,"HR20_05A_04","*822","#822"
"1003","823",1,"HR20_05A_06","*823","#823"
"1004","824",1,"HR20_36_04","*824","#824"
"1005","825",0.9991,"HR20_11_01","*825","#825"
"1006","826",1,"HR20_07_03","*826","#826"
"1007","827",1,"HR20_32_01","*827","#827"
"1008","827",1,"HR20_32_02","*827","#827"
"1009","828",1,"HR20_05A_08","*828","#828"
"1010","829",1,"HR20_04_01","*829","#829"
"1011","830",1,"HR20_07_18","*830","#830"
"1012","830",1,"HR20_07_17","*830","#830"
"1013","830",1,"HR20_07_01","*830","#830"
"1014","831",1,"HR20_34_01","*831","#831"
"1015","832",1,"NR20_23_01","*832","#832"
"1016","833",1,"HR20_27_08","*833","#833"
"1017","833",1,"HR18_11_10","*833","#833"
"1018","834",1,"HR20_36_05","*834","#834"
"1019","835",1,"HR20_33_02","*835","#835"
"1020","836",1,"HR20_33_07","*836","#836"
"1021","837",0.9991,"HR20_34_02","*837","#837"
"1022","838",1,"HR20_27_11","*838","#838"
"1023","839",1,"NR20_02_03","*839","#839"
"1024","839",1,"NR20_02_02","*839","#839"
"1025","839",1,"NR20_02_01","*839","#839"
"1026","840",1,"NR20_29_06","*840","#840"
"1027","840",1,"NR19_08_04","*840","#840"
"1028","841",1,"HR20_07_14","*841","#841"
"1029","842",1,"HR20_33_05","*842","#842"
"1030","843",1,"HR20_24_01","*843","#843"
"1031","1009",0.8538,"HR20_27_07","*844","#844"
"1032","845",1,"HR20_34_03","*845","#845"
"1033","846",1,"HR20_33_04","*846","#846"
"1034","847",1,"HR20_22_02","*847","#847"
"1035","848",1,"HR20_27_04","*848","#848"
"1036","849",1,"HR20_33_08","*849","#849"
"1037","850",0.9938,"HR20_22_01","*850","#850"
"1038","851",1,"HR20_18_01","*851","#851"
"1039","852",1,"HR20_04_05","*852","#852"
"1040","853",1,"HR20_26_01","*853","#853"
"1041","854",1,"HR20_31_02","*854","#854"
"1042","855",1,"HR20_36_03","*855","#855"
"1043","856",0.9982,"HR20_19A_01","*856","#856"
"1044","857",1,"HR20_33_12","*857","#857"
"1045","858",1,"HR20_07_13","*858","#858"
"1046","859",1,"HR20_07_11","*859","#859"
"1047","860",0.9839,"HR20_27_01","*860","#860"
"1048","861",1,"NR20_30A_03","*861","#861"
"1049","1010",0.9095,"HR20_07_07","*862","#862"
"1050","863",1,"HR20_33_01","*863","#863"
"1051","864",1,"HR20_33_11","*864","#864"
"1052","865",1,"HR20_07_04","*865","#865"
"1053","866",1,"HR20_36_02","*866","#866"
"1054","867",1,"HR20_33_09","*867","#867"
"1055","868",1,"HR20_24_03","*868","#868"
"1056","869",1,"HR20_33_06","*869","#869"
"1057","870",1,"HR20_33_10","*870","#870"
"1058","871",1,"HR20_07_15","*871","#871"
"1059","872",1,"NR20_24_03","*872","#872"
"1060","872",1,"NR20_24_04","*872","#872"
"1061","873",1,"NR20_25_04","*873","#873"
"1062","874",1,"NR20_08_07","*874","#874"
"1063","875",1,"NR20_29_09","*875","#875"
"1064","876",1,"NR20_27_09","*876","#876"
"1065","877",1,"NR20_27_04","*877","#877"
"1066","878",1,"NR20_08_03","*878","#878"
"1067","879",1,"NR20_30A_04","*879","#879"
"1068","880",1,"NR20_24_02","*880","#880"
"1069","881",1,"NR20_08_02","*881","#881"
"1070","881",1,"NR20_19_04","*881","#881"
"1071","882",1,"NR20_15A_02","*882","#882"
"1072","883",1,"NR20_08_05","*883","#883"
"1073","884",1,"NR20_27_07","*884","#884"
"1074","885",1,"NR20_08_04","*885","#885"
"1075","886",1,"NR20_27_01","*886","#886"
"1076","887",1,"NR20_08_06","*887","#887"
"1077","888",1,"NR20_19_05","*888","#888"
"1078","889",1,"NR20_27_12","*889","#889"
"1079","890",1,"NR20_01_07","*890","#890"
"1080","891",1,"NR20_44_20","*891","#891"
"1081","892",1,"NR20_27_02","*892","#892"
"1082","893",1,"NR20_25_03","*893","#893"
"1083","894",1,"NR20_01_14","*894","#894"
"1084","894",1,"NR20_01_03","*894","#894"
"1085","895",1,"NR20_44_08","*895","#895"
"1086","896",1,"NR20_25_02","*896","#896"
"1087","897",0.9931,"NR20_07A_01","*897","#897"
"1088","897",0.9931,"NR19_08_02","*897","#897"
"1089","898",1,"NR20_27_11","*898","#898"
"1090","899",1,"NR20_16_06","*899","#899"
"1091","899",1,"NR20_17B_02","*899","#899"
"1092","900",1,"NR20_01_06","*900","#900"
"1093","900",1,"NR20_44_09","*900","#900"
"1094","901",1,"NR20_25_01","*901","#901"
"1095","902",1,"NR20_27_06","*902","#902"
"1096","903",1,"NR20_22_01","*903","#903"
"1097","904",1,"NR20_19_02","*904","#904"
"1098","904",1,"NR19_08_05","*904","#904"
"1099","905",1,"NR20_04A_01","*905","#905"
"1100","906",1,"NR20_19_06","*906","#906"
"1101","907",1,"NR20_01_12","*907","#907"
"1102","908",1,"NR20_18_01","*908","#908"
"1103","909",1,"NR20_29_08","*909","#909"
"1104","910",1,"NR20_44_13","*910","#910"
"1105","911",1,"NR20_01_01","*911","#911"
"1106","912",1,"NR20_01_13","*912","#912"
"1107","913",1,"NR20_44_12","*913","#913"
"1108","914",1,"NR20_01_10","*914","#914"
"1109","915",1,"NR20_44_11","*915","#915"
"1110","915",1,"NR19_08_03","*915","#915"
"1111","916",1,"NR20_44_17","*916","#916"
"1112","917",1,"NR20_44_10","*917","#917"
"1113","918",1,"NR20_01_08","*918","#918"
"1114","919",1,"NR20_44_19","*919","#919"
"1115","920",1,"NR20_01_02","*920","#920"
"1116","921",1,"NR20_29_04","*921","#921"
"1117","922",1,"NR20_29_05","*922","#922"
"1118","923",1,"NR20_29_02","*923","#923"
"1119","924",1,"NR20_44_07","*924","#924"
"1120","925",1,"NR20_44_18","*925","#925"
"1121","926",1,"NR20_29_03","*926","#926"
"1122","927",1,"NR18_27_04","*927","#927"
"1123","928",1,"NR18_14B_01","*928","#928"
"1124","929",1,"NR18_01_01","*929","#929"
"1125","930",1,"ED17_28_01","*930","#930"
"1126","931",1,"SD27_35_01","*931","#931"
"1127","932",1,"W21_05_09","*932","#932"
"1128","933",1,"HR21_05A_01","*933","#933"
"1129","934",1,"PM26_62_01","*934","#934"
"1130","935",1,"SD21_27_02","*935","#935"
"1131","936",1,"HR25_27_01","*936","#936"
"1132","937",1,"ED21_28A_01","*937","#937"
"1133","938",1,"ED21_09_01","*938","#938"
"1134","939",0.9856,"W25_32_01","*939","#939"
"1135","940",1,"W25_36_01","*940","#940"
"1136","941",1,"W25_12_01","*941","#941"
"1137","942",1,"W24_05_01","*942","#942"
"1138","943",1,"ED21_05_01","*943","#943"
"1139","1011",0.6499,"W22_05_13","*944","#944"
"1140","945",1,"W22_05_01","*945","#945"
"1141","946",1,"W20_14_01","*946","#946"
"1142","947",1,"ED19_33_01","*947","#947"
"1143","948",1,"ED20_09_01","*948","#948"
"1144","948",1,"ED20_16A_02","*948","#948"
"1145","949",1,"ED20_09_02","*949","#949"
"1146","950",1,"ED20_10_16","*950","#950"
"1147","951",1,"ED20_33_04","*951","#951"
"1148","952",1,"HR16_34_01","*952","#952"
"1149","953",1,"HR18_05A_01","*953","#953"
"1150","1012",0.9095,"HR18_11_04","*954","#954"
"1151","1013",0.8538,"HR18_11_05","*955","#955"
"1152","956",1,"HR18_11_07","*956","#956"
"1153","957",1,"HR18_11_08","*957","#957"
"1154","958",1,"HR18_11_09","*958","#958"
"1155","959",1,"HR18_11_11","*959","#959"
"1156","959",1,"HR18_11_12","*959","#959"
"1157","960",1,"HR18_11_15","*960","#960"
"1158","961",1,"HR18_11_16","*961","#961"
"1159","962",1,"HR18_11_17","*962","#962"
"1160","963",1,"HR19_32_03","*963","#963"
"1161","964",1,"HR24_07A_09","*964","#964"
"1162","965",1,"NR18_28_03","*965","#965"
"1163","966",1,"NR19_07A_01","*966","#966"
"1164","967",1,"PM20_54A_01","*967","#967"
"1165","968",1,"PM20_55_03","*968","#968"
"1166","969",1,"PM25_70_02","*969","#969"
"1167","1014",0.8618,"PM25_70_03","*970","#970"
